age,taille,poids,revenu_estime_mois,risque_personnel,loyer_mensuel,montant_pret,sexe_F,sexe_H,sport_licence_non,sport_licence_oui,niveau_etude_aucun,niveau_etude_bac,niveau_etude_bac+2,niveau_etude_doctorat,niveau_etude_master,region_Auvergne-Rhône-Alpes,region_Bretagne,region_Corse,region_Hauts-de-France,region_Normandie,region_Occitanie,region_Provence-Alpes-Côte d’Azur,region_Île-de-France,smoker_non,smoker_oui,nationalité_francaise_non,nationalité_francaise_oui,situation_familiale_célibataire,situation_familiale_divorcé,situation_familiale_marié,situation_familiale_veuf
32,167.6,61.5,4698,0.67,5175.89104031576,30376.436480777666,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False
20,168.7,63.0,2761,0.85,5000.0,500.0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
29,167.9,84.7,2501,0.77,5000.0,8951.748512055701,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
25,161.3,50.5,1439,0.44,5000.0,500.0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
46,181.0,95.3,500,0.31,5175.89104031576,500.0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
26,170.7,35.9,4878,0.58,5175.89104031576,32308.384532419597,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
32,174.0,66.8,1623,0.08,5175.89104031576,15491.537251224858,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
67,157.2,97.3,2066,0.49,5000.0,16226.947381582757,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
38,182.1,81.9,2675,0.17,5175.89104031576,500.0,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False
52,160.9,66.4,1996,0.44,5000.0,11326.25449697811,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False
57,173.7,75.8,500,0.78,5000.0,500.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
58,185.9,76.4,2143,0.23,5000.0,500.0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False
22,179.6,55.6,4170,0.95,5000.0,500.0,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
42,152.8,87.7,3511,0.55,5175.89104031576,500.0,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
30,149.7,60.8,2227,0.18,5000.0,500.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
50,180.9,73.6,2782,0.87,5175.89104031576,8052.316794480487,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False
50,189.5,90.2,2397,0.97,5000.0,500.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
20,178.7,37.7,1942,0.84,5175.89104031576,15686.78132850265,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
60,168.9,59.8,2475,0.98,5000.0,25720.956678722483,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
37,165.3,72.8,2805,0.69,5175.89104031576,500.0,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
52,182.6,66.2,640,0.35,5175.89104031576,500.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
36,154.3,97.1,2557,0.1,5175.89104031576,500.0,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False
66,156.1,85.5,3901,0.72,5000.0,3727.548198082763,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False
38,192.8,86.4,2686,0.6,5175.89104031576,22474.032687219635,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
57,165.6,79.2,3673,0.1,5175.89104031576,1039.6814070236503,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
20,170.1,63.4,4054,0.62,5175.89104031576,31326.215437795137,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
73,167.0,77.1,1195,0.03,5175.89104031576,500.0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
71,161.7,68.5,2480,0.7,5175.89104031576,11768.124179750985,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
37,161.2,84.1,2011,0.53,5000.0,1113.829489318093,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
23,177.4,91.5,3667,0.4,5000.0,9768.568084750788,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
33,182.0,79.3,3289,0.83,5000.0,500.0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
51,188.6,73.6,1501,0.95,5175.89104031576,500.0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
25,178.9,62.5,1699,0.22,5175.89104031576,500.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
46,166.2,88.9,2991,0.68,5000.0,3956.1305457758576,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
74,180.5,69.4,1246,0.74,5175.89104031576,500.0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False
74,157.2,45.4,500,0.23,5175.89104031576,500.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
30,177.1,82.5,3091,0.35,5175.89104031576,15788.97905842714,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
40,183.9,55.0,2352,0.7,5175.89104031576,25896.143475960027,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False
21,176.1,84.6,1788,0.08,5175.89104031576,35273.91129309822,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
30,182.8,98.7,2488,0.74,5175.89104031576,6745.451611897515,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
64,167.3,66.8,2072,0.42,5175.89104031576,500.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
64,171.5,52.1,4057,0.03,5175.89104031576,32056.67702970769,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
32,171.1,91.5,4320,0.78,5000.0,500.0,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
29,179.1,84.4,2267,0.41,5175.89104031576,14342.908068679784,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
24,178.5,73.6,2287,0.61,5000.0,18779.775335854243,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
55,173.0,68.6,1009,0.66,5000.0,500.0,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
46,164.9,59.9,2151,0.75,5000.0,500.0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
63,177.6,80.4,1185,0.27,5000.0,500.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
18,166.1,66.4,2376,0.44,5175.89104031576,500.0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False
64,165.4,74.8,3212,0.24,5000.0,22800.89475109125,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
60,179.3,61.4,3117,0.95,5000.0,500.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
46,174.1,72.1,2459,0.94,5175.89104031576,9982.95628024238,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
25,161.0,61.9,2980,0.59,5000.0,19494.724237604543,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
36,175.0,89.0,2492,0.94,5000.0,9462.275864934223,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
52,166.3,75.2,3921,0.84,5175.89104031576,17058.953675593435,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
34,161.9,59.9,3270,0.29,5175.89104031576,8702.111848462,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
26,171.8,39.5,3616,0.98,5000.0,500.0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False
69,166.3,95.9,3205,0.22,5175.89104031576,500.0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
35,158.7,67.8,3549,0.96,5000.0,500.0,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
56,157.2,43.8,2262,0.72,5000.0,16085.86547001797,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
26,157.9,91.9,3839,0.47,5000.0,33841.40719796205,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False
69,159.2,61.1,2784,0.95,5175.89104031576,12512.590261056705,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
20,166.6,66.0,2013,0.94,5000.0,500.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False
27,164.5,61.0,3102,0.8,5000.0,10455.281361547186,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
